1.000000000000000021e-03 1.812662983099925462e+00
1.018628990244687619e-03 1.846731364272234499e+00
1.037605019766911670e-03 1.881401482317524243e+00
1.056934553557988335e-03 1.916682333063281840e+00
1.076624177045493267e-03 1.952582994510616343e+00
1.096680598336868600e-03 1.989112625914843502e+00
1.117110650504824203e-03 2.026280466798550783e+00
1.137921293915315117e-03 2.064095835895299658e+00
1.159119618598885779e-03 2.102568130022395732e+00
1.180712846666190276e-03 2.141706798848522553e+00
1.202708334768511989e-03 2.181521109160908800e+00
1.225113576604118949e-03 2.222020224955977508e+00
1.247936205471311460e-03 2.263213347529660524e+00
1.271183996869028896e-03 2.305109714526209164e+00
1.294864871145904933e-03 2.347718596888246800e+00
1.318986896198670470e-03 2.391049295684989140e+00
1.343558290220826226e-03 2.435111138816586251e+00
1.368587424502519176e-03 2.479913477592680771e+00
1.394082826282578647e-03 2.525465683182914756e+00
1.420053181653683095e-03 2.571777142937767380e+00
1.446507338521647217e-03 2.618857256577531434e+00
1.473454309619835756e-03 2.666715432247648732e+00
1.500903275579736594e-03 2.715361082438743079e+00
1.528863588058731147e-03 2.764803619769200971e+00
1.557344772926135207e-03 2.815052452628979740e+00
1.586356533508589657e-03 2.866116980682726467e+00
1.615908753895918884e-03 2.918006590230723507e+00
1.646011502308549748e-03 2.970730619230358194e+00
1.676675034527699360e-03 3.024297980305125755e+00
1.707909797389427133e-03 3.078717241861502085e+00
1.739726432343800984e-03 3.133996880211614489e+00
1.772135779080358589e-03 3.190145277678454683e+00
1.805148879221107937e-03 3.247170714957879234e+00
1.838776980082326576e-03 3.305081363288799423e+00
1.873031538506436536e-03 3.363885276431444193e+00
1.907924224765265289e-03 3.423590382453675307e+00
1.943466926536020246e-03 3.484204475325644701e+00
1.979671752951332481e-03 3.545735206323239908e+00
2.016551038724746607e-03 3.608190075241040073e+00
2.054117348353064112e-03 3.671576421415781333e+00
2.092383480396977150e-03 3.735901414561275224e+00
2.131362471841437810e-03 3.801172045416536971e+00
2.171067602537264923e-03 3.867395116208450556e+00
2.211512399725488933e-03 3.934577230931286973e+00
2.252710642645980484e-03 4.002724785444935485e+00
2.294676367231936100e-03 4.071843923483075223e+00
2.337423870891814758e-03 4.141939991017091316e+00
2.380967717380358135e-03 4.213017581840848180e+00
2.425322741760352948e-03 4.285080951079104139e+00
2.470504055456825433e-03 4.358134015015395768e+00
2.516527051405391836e-03 4.432180337554922467e+00
2.563407409296514835e-03 4.507223116512228955e+00
2.611161100917459583e-03 4.583265169731136623e+00
2.659804395593758260e-03 4.660308921045830388e+00
2.709353865732051433e-03 4.738356386091750139e+00
2.759826392466180594e-03 4.817409157976162426e+00
2.811239171408464344e-03 4.897468392818356442e+00
2.863609718508115885e-03 4.978534795170181049e+00
2.916955876018795853e-03 5.060608603328401678e+00
2.971295818577334054e-03 5.143689574550659671e+00
3.026648059395692196e-03 5.227776970187380634e+00
3.083031456568277075e-03 5.312869540743098362e+00
3.140465219496752208e-03 5.398965510880528562e+00
3.198968915434538020e-03 5.486062523013848669e+00
3.258562476153226226e-03 5.574156768405421403e+00
3.319266204733190007e-03 5.663242940689103833e+00
3.381100782480685445e-03 5.753314995551317423e+00
3.444087275973823411e-03 5.844366165554838233e+00
3.508247144239792347e-03 5.936388941964422017e+00
3.573602246065788780e-03 6.029375056680617462e+00
3.640174847446141834e-03 6.123315464308112688e+00
3.707987629168172684e-03 6.218200324386542910e+00
3.777063694539364597e-03 6.314018983813499908e+00
3.847426577258505464e-03 6.410759959487922544e+00
3.919100249433401899e-03 6.508410921205856070e+00
3.992109129748053209e-03 6.606958674839259693e+00
4.066478091781853925e-03 6.706389145830496723e+00
4.142232472483897525e-03 6.806687363035261562e+00
4.219398080805024202e-03 6.907837442948364881e+00
4.298001206490798497e-03 7.009822574346584290e+00
4.378068629038166758e-03 7.112625003383970856e+00
4.459627626819095622e-03 7.216225953254958192e+00
4.542705986374042521e-03 7.320603781291218581e+00
4.627332011878692967e-03 7.425733711538372361e+00
4.713534534786906725e-03 7.531590928923751704e+00
4.801342923653449841e-03 7.638150407097201722e+00
4.890787094139589959e-03 7.745386508763091093e+00
4.981897519205159656e-03 7.853272174812056861e+00
5.074705239490466188e-03 7.961777383477701697e+00
5.169241873891598608e-03 8.070870857076249294e+00
5.265539630332755246e-03 8.180520881475318973e+00
5.363631316739239652e-03 8.290694246125934086e+00
5.463550352214875498e-03 8.401355938893390274e+00
5.565330778427646403e-03 8.512468266353355517e+00
5.669007271207434327e-03 8.623991554576678098e+00
5.774615152359819509e-03 8.735887478365242487e+00
5.882190401699956099e-03 8.848116466087590837e+00
5.991769669310619169e-03 8.960633036902233783e+00
6.103390288028621123e-03 9.073390063260395877e+00
6.217090286163826779e-03 9.186341127908235649e+00
6.332908400455114321e-03 9.299438705629878399e+00
6.450884089267692675e-03 9.412633697396060484e+00
6.571057546036270826e-03 9.525872803659082066e+00
6.693469712958660493e-03 9.639099277590288395e+00
6.818162294944478570e-03 9.752257034208977160e+00
6.945177773823695520e-03 9.865289237237284681e+00
7.074559422819879165e-03 9.978136027579854073e+00
7.206351321293051788e-03 1.009073480497360542e+01
7.340598369757212090e-03 1.020301944619643564e+01
7.477346305177587360e-03 1.031492326720963781e+01
7.616641716552892925e-03 1.042637978138539800e+01
7.758532060787835978e-03 1.053731822268094120e+01
7.903065678861348128e-03 1.064766388852047463e+01
8.050291812295981564e-03 1.075734163153113698e+01
8.200260619934130954e-03 1.086627505774811908e+01
8.353023195026778799e-03 1.097438448663712585e+01
8.508631582640582489e-03 1.108158771219496508e+01
8.667138797389234081e-03 1.118779965011745325e+01
8.828598841495149604e-03 1.129293405847664289e+01
8.993066723187623582e-03 1.139690397386031506e+01
9.160598475443709407e-03 1.149961864793325184e+01
9.331251175078249249e-03 1.160098364267475013e+01
9.505082962189511861e-03 1.170090291863557397e+01
9.682153059967075343e-03 1.179927884984226694e+01
9.862521794868784469e-03 1.189601124496015672e+01
1.004625061717340749e-02 1.199099800856308029e+01
1.023340212191641702e-02 1.208413485958189426e+01
1.042404007021556327e-02 1.217531492851821895e+01
1.061822941099384125e-02 1.226442803494827061e+01
1.081603630310709954e-02 1.235136337715534260e+01
1.101752813788386791e-02 1.243600959181446086e+01
1.122277356208507652e-02 1.251825142751246567e+01
1.143184250129149725e-02 1.259797093048036132e+01
1.164480618372686072e-02 1.267504822467589243e+01
1.186173716452478509e-02 1.274936251940220089e+01
1.208270935044776506e-02 1.282079219912486145e+01
1.230779802506665188e-02 1.288921393083916733e+01
1.253707987440920262e-02 1.295450147483505887e+01
1.277063301308643990e-02 1.301652815399598850e+01
1.300853701090571267e-02 1.307516709417667400e+01
1.325087291997953214e-02 1.313028925123598789e+01
1.349772330233941706e-02 1.318176479462216832e+01
1.374917225806419029e-02 1.322946517303342517e+01
1.400530545393219653e-02 1.327326190076688661e+01
1.426621015260737084e-02 1.331302273187316665e+01
1.453197524236895209e-02 1.334861682861311394e+01
