1.000000000000000021e-03 2.425971110994776581e+00
1.018628990244687619e-03 2.468944943269085979e+00
1.037605019766911670e-03 2.512655272982764476e+00
1.056934553557988335e-03 2.557113561186234563e+00
1.076624177045493267e-03 2.602331382154660755e+00
1.096680598336868600e-03 2.648320094679914138e+00
1.117110650504824203e-03 2.695090937279789323e+00
1.137921293915315117e-03 2.742655244162471639e+00
1.159119618598885779e-03 2.791024447883712511e+00
1.180712846666190276e-03 2.840210078040771524e+00
1.202708334768511989e-03 2.890223759877766696e+00
1.225113576604118949e-03 2.941077212800365714e+00
1.247936205471311460e-03 2.992782248797431599e+00
1.271183996869028896e-03 3.045350770767531134e+00
1.294864871145904933e-03 3.098794770747983041e+00
1.318986896198670470e-03 3.153126328044245863e+00
1.343558290220826226e-03 3.208357607257293687e+00
1.368587424502519176e-03 3.264500856206832502e+00
1.394082826282578647e-03 3.321568403747980902e+00
1.420053181653683095e-03 3.379572657479148923e+00
1.446507338521647217e-03 3.438526101338903018e+00
1.473454309619835756e-03 3.498441293089400883e+00
1.500903275579736594e-03 3.559330811579385578e+00
1.528863588058730931e-03 3.621206545957599943e+00
1.557344772926135207e-03 3.684079808066607065e+00
1.586356533508589657e-03 3.747961858220886011e+00
1.615908753895919101e-03 3.812863912222820950e+00
1.646011502308549531e-03 3.878797134051338524e+00
1.676675034527698926e-03 3.945772628328504616e+00
1.707909797389426916e-03 4.013801432561921345e+00
1.739726432343800984e-03 4.082894509161067553e+00
1.772135779080358589e-03 4.153062737225976520e+00
1.805148879221107937e-03 4.224316904106549586e+00
1.838776980082326793e-03 4.296667696731277353e+00
1.873031538506436536e-03 4.370125692704042386e+00
1.907924224765265072e-03 4.444701351168107273e+00
1.943466926536020030e-03 4.520405003436458458e+00
1.979671752951332481e-03 4.597246843387934767e+00
2.016551038724746607e-03 4.675236917628724065e+00
2.054117348353064112e-03 4.754385115419184515e+00
2.092383480396977150e-03 4.834701088985677409e+00
2.131362471841437810e-03 4.916192972744094725e+00
2.171067602537264923e-03 4.998867405123504248e+00
2.211512399725488933e-03 5.082730601821054961e+00
2.252710642645980484e-03 5.167788378630893575e+00
2.294676367231936100e-03 5.254046133436610866e+00
2.337423870891814758e-03 5.341508827907427204e+00
2.380967717380358135e-03 5.430180968907082573e+00
2.425322741760352948e-03 5.520066589625049147e+00
2.470504055456825433e-03 5.611169230440829381e+00
2.516527051405391836e-03 5.703491919532557297e+00
2.563407409296514835e-03 5.797037153242282415e+00
2.611161100917459583e-03 5.891806876210996968e+00
2.659804395593758260e-03 5.987802461297506262e+00
2.709353865732051433e-03 6.085024689296041345e+00
2.759826392466180594e-03 6.183473728468528385e+00
2.811239171408464344e-03 6.283149113908352845e+00
2.863609718508115885e-03 6.384049726753378451e+00
2.916955876018795420e-03 6.486173724301195875e+00
2.971295818577334054e-03 6.589517329129070511e+00
3.026648059395692630e-03 6.694074655899802551e+00
3.083031456568277075e-03 6.799838852006803158e+00
3.140465219496752641e-03 6.906802130022462904e+00
3.198968915434537586e-03 7.014955741693721158e+00
3.258562476153225793e-03 7.124289952011536364e+00
3.319266204733189573e-03 7.234794013393353929e+00
3.381100782480685445e-03 7.346456140019098413e+00
3.444087275973823411e-03 7.459263482362943343e+00
3.508247144239792781e-03 7.573202101964533917e+00
3.573602246065788347e-03 7.688256946484878895e+00
3.640174847446141400e-03 7.804411825093668043e+00
3.707987629168172684e-03 7.921649384236270741e+00
3.777063694539364597e-03 8.039951083830144896e+00
3.847426577258505898e-03 8.159297173941798320e+00
3.919100249433401899e-03 8.279666671996794847e+00
3.992109129748053209e-03 8.401037340576763768e+00
4.066478091781853925e-03 8.523385667871144378e+00
4.142232472483897525e-03 8.646686913917672968e+00
4.219398080805024202e-03 8.770915055417804140e+00
4.298001206490798497e-03 8.896041962712189388e+00
4.378068629038166758e-03 9.022037886493720293e+00
4.459627626819095622e-03 9.148874188056229428e+00
4.542705986374042521e-03 9.276521354124330543e+00
4.627332011878692967e-03 9.404945835992322145e+00
4.713534534786906725e-03 9.534112695144017380e+00
4.801342923653449841e-03 9.663987229402405177e+00
4.890787094139589959e-03 9.794534078978276881e+00
4.981897519205159656e-03 9.925717123169466305e+00
5.074705239490466188e-03 1.005749788748067353e+01
5.169241873891598608e-03 1.018983576270417402e+01
5.265539630332755246e-03 1.032268958924644053e+01
5.363631316739239652e-03 1.045601738310463347e+01
5.463550352214875498e-03 1.058977638992218928e+01
5.565330778427646403e-03 1.072392217001534220e+01
5.669007271207434327e-03 1.085840769734554989e+01
5.774615152359819509e-03 1.099318507497385689e+01
5.882190401699956099e-03 1.112820607218710300e+01
5.991769669310619169e-03 1.126342114900888092e+01
6.103390288028621123e-03 1.139877913528047593e+01
6.217090286163826779e-03 1.153422530350966113e+01
6.332908400455113454e-03 1.166970278927209925e+01
6.450884089267692675e-03 1.180515533678216045e+01
6.571057546036270826e-03 1.194052552022077585e+01
6.693469712958660493e-03 1.207575338321493064e+01
6.818162294944478570e-03 1.221077575965489892e+01
6.945177773823695520e-03 1.234552553881659165e+01
7.074559422819877430e-03 1.247993516552829618e+01
7.206351321293052656e-03 1.261393658670719553e+01
7.340598369757212090e-03 1.274745785298102874e+01
7.477346305177588227e-03 1.288042384608399082e+01
7.616641716552892925e-03 1.301275644041816903e+01
7.758532060787835978e-03 1.314437499257625319e+01
7.903065678861348128e-03 1.327519580935933519e+01
8.050291812295981564e-03 1.340513354147678093e+01
8.200260619934130954e-03 1.353410141955399304e+01
8.353023195026778799e-03 1.366200723756724500e+01
8.508631582640582489e-03 1.378875333913649293e+01
8.667138797389234081e-03 1.391424177496229753e+01
